InventoryID,Glottocode,ISO6393,GlottologName,PhoibleName,SpecificDialect,Source,family_id,level,status,latitude,longitude,country_ids,macroarea,Uvulars,Marginal_Uvular,Ejectives,Marginal_Ejective
2568,icel1247,isl,Icelandic,Icelandic,NA,ea,indo1319,language,safe,63.4837,-19.0212,IS,Eurasia,NA,NA,NA,NA
2569,vlax1238,rmy,Vlax Romani,Vlax Romani,Vlax Romani (Mitrovica),ea,indo1319,language,safe,46.8191,14.8451,BA DE IT SK,NA,NA,NA,NA,NA
2570,udih1248,ude,Udihe,Udihe,Udihe (Bikin),ea,tung1282,language,critically endangered,46.6309,135.678,RU,Eurasia,NA,NA,NA,NA
2571,astu1245,ast,Asturian-Leonese-Cantabrian,Asturian,Asturian (North-Eastern),ea,indo1319,language,safe,42.4181,-6.02227,ES PT,Eurasia,NA,NA,NA,NA
2572,tain1252,tdd,Tai Nüa,Tai Nuea,NA,ea,taik1256,language,definitely endangered,21.7837,99.722,CN LA MM TH VN,Eurasia,NA,NA,NA,NA
2573,sout2746,sou,Southern Thai,Southern Tai,Southern Tai (Nakhon Si Thammarat),ea,taik1256,language,safe,6.85668,99.7031,MM MY TH,Eurasia,NA,NA,NA,NA
2574,chec1245,che,Chechen,Chechen,Chechen (Ҫ̇äberloy),ea,nakh1245,language,vulnerable,43.5,45.5,GE KZ RU,Eurasia,4,NA,6,NA
2575,komi1269,koi,Komi-Permyak,Komi-Permyak,NA,ea,ural1272,language,vulnerable,59.6602,54.7959,RU,Eurasia,NA,NA,NA,NA
2576,bodo1267,gbj,Bodo Gadaba,Gutob,Gutob (Koraput),ea,aust1305,language,definitely endangered,18.3857,82.771,IN,Eurasia,NA,NA,NA,NA
2577,buru1296,bsk,Burushaski,Burushaski,Burushaski (Nagar),ea,,language,definitely endangered,36.2161,74.8236,IN PK,Eurasia,3,NA,NA,NA
2578,lisu1250,lis,Lisu,Lisu,Lisu (Flowery),ea,sino1245,language,safe,22.5488,94.0184,CN IN MM TH,NA,NA,NA,NA,NA
2579,tuvi1240,tyv,Tuvinian,Tuvan,Tuvan (Standard),ea,turk1311,language,safe,48.436,92.6693,CN MN RU,NA,2,NA,NA,NA
2580,kara1474,kpt,Karata,Karata,NA,ea,nakh1245,language,definitely endangered,42.6501,46.3151,RU,Eurasia,2,NA,10,NA
2581,west2392,mrj,Western Mari,Hill Mari,Hill Mari (Jaransk),ea,ural1272,language,vulnerable,56.22,46.569,RU,Eurasia,NA,NA,NA,NA
2582,taid1248,tyj,Tai Do-Mene-Yo,Tay Yo,NA,ea,taik1256,language,safe,19.1801,104.938,LA VN,Eurasia,NA,NA,NA,NA
2583,basq1248,eus,Basque,Basque,Basque (Gernika),ea,,language,vulnerable,43.2787,-1.31622,ES FR,Eurasia,NA,NA,NA,NA
2584,bret1244,bre,Breton,Breton,Breton (Bothoa),ea,indo1319,language,safe,48.2452,-3.78934,FR,Eurasia,NA,NA,NA,NA
2585,sout2729,pmj,Southern Pumi,Southern Pumi,Southern Pumi (Xinyingpan),ea,sino1245,language,vulnerable,27.8408,100.622,CN,Eurasia,NA,NA,NA,NA
2586,sout2436,pbt,Southwestern Pashto,Southwestern Pashto,Southwestern Pashto (Kandahar),ea,indo1319,dialect,safe,NA,NA,,Eurasia,NA,NA,NA,NA
2587,kham1282,khg,Khams Tibetan,Sangdam Tibetan,NA,ea,sino1245,language,safe,31.9313,91.7062,CN IN MM,Eurasia,NA,NA,NA,NA
2588,bona1250,peh,Bonan,Baoan,Baoan (Ñantoq),ea,mong1329,language,definitely endangered,35.6972,102.995,CN,Eurasia,2,NA,NA,NA
2589,wane1241,wne,Waneci,Waneci,NA,ea,indo1319,language,safe,30.0501,67.8327,PK,Eurasia,NA,NA,NA,NA
2590,digo1242,oss,Digor,Digor Ossetic,NA,ea,indo1319,dialect,safe,NA,NA,,NA,6,NA,5,NA
2591,kham1282,khg,Khams Tibetan,Dongwang Tibetan,NA,ea,sino1245,language,safe,31.9313,91.7062,CN IN MM,Eurasia,NA,NA,NA,NA
2592,tosk1239,als,Northern Tosk Albanian,Tosk Albanian,Tosk Albanian (Korçë),ea,indo1319,language,safe,41,20,AL GR MK,Eurasia,NA,NA,NA,NA
2593,east2282,ltg,East Latvian,Latgalian,Latgalian (Standard),ea,indo1319,dialect,safe,NA,NA,,Eurasia,NA,NA,NA,NA
2594,stan1289,cat,Catalan,Catalan,Catalan (Mallorcan),ea,indo1319,language,vulnerable,41.453,1.569,AD ES FR IT,Eurasia,NA,NA,NA,NA
2595,turk1304,tuk,Turkmen,Turkmen,Turkmen (Teke),ea,turk1311,language,definitely endangered,37.0872,59.1757,AF IQ IR PK TJ TM TR UZ,Eurasia,NA,NA,NA,NA
2596,jerr1238,nrf,Jerriais,Jèrriais,Jèrriais (Eastern Jersey),ea,indo1319,dialect,severely endangered,NA,NA,,Eurasia,NA,NA,NA,NA
2597,cent1989,khm,Central Khmer,Central Khmer,NA,ea,aust1305,language,safe,12.0515,105.015,KH LA TH VN,Eurasia,NA,NA,NA,NA
2598,assa1263,asm,Assamese,Assamese,Assamese (Standard),ea,indo1319,language,safe,26.0876,91.2932,BD BT IN,Eurasia,NA,NA,NA,NA
2599,kalm1243,xal,Oirad-Kalmyk,Kalmyk,Kalmyk (Standard),ea,mong1329,language,definitely endangered,46.566667,45.316667,CN KZ MN RU,Eurasia,NA,NA,NA,NA
2600,kham1282,khg,Khams Tibetan,Kham Tibetan,NA,ea,sino1245,language,safe,31.9313,91.7062,CN IN MM,Eurasia,NA,NA,NA,NA
2601,scot1245,gla,Scottish Gaelic,Scottish Gaelic,Scottish Gaelic (Lewis),ea,indo1319,language,definitely endangered,56.7574,-5.24366,GB,Eurasia,NA,NA,NA,NA
2602,lowe1385,dsb,Lower Sorbian,Lower Sorbian,NA,ea,indo1319,language,definitely endangered,51.6621,13.9407,DE,Eurasia,NA,NA,NA,NA
2603,nene1249,yrk,Tundra Nenets,Tundra Nenets,Tundra Nenets (Far Eastern),ea,ural1272,language,definitely endangered,66.1775,71.0234,RU,Eurasia,NA,NA,NA,NA
2604,poli1260,pol,Polish,Polish,Polish (Standard),ea,indo1319,language,safe,51.8439,18.6255,BY CZ DE LT PL RU SK UA,Eurasia,NA,NA,NA,NA
2605,suii1243,swi,Sui,Sui,NA,ea,taik1256,language,safe,24.0488,106.563,CN VN,Eurasia,4,NA,10,NA
2606,ilok1237,ilo,Iloko,Ilocano,NA,ea,aust1307,language,safe,15.9361,120.993,PH,Papunesia,NA,NA,NA,NA
2607,najd1235,ars,Najdi Arabic,Najdi Arabic,NA,ea,afro1255,language,safe,30.3371,42.1773,AE IL IQ JO KW LB SA SY TR YE,Eurasia,3,NA,NA,NA
2608,akha1245,ahk,Akha,Akha,NA,ea,sino1245,language,safe,21.2309,100.964,CN LA MM TH VN,Eurasia,NA,NA,NA,NA
2609,tata1255,tat,Tatar,Tatar,Tatar (Standard),ea,turk1311,language,critically endangered,55,50,AZ BY CN EE FI GE KZ LT LV RU UA,Eurasia,3,NA,NA,NA
2610,kaba1278,kbd,Kabardian,Kabardian,Kabardian (Turkish),ea,abkh1242,language,vulnerable,43.5082,43.3918,RU TR,Eurasia,8,NA,10,NA
2611,tami1289,tam,Tamil,Tamil,NA,ea,drav1251,language,safe,10.520219,78.825989,IN LK,Eurasia,NA,NA,NA,NA
2612,uigh1240,uig,Uighur,Uyghur,Uyghur (Xinjiang),ea,turk1311,language,critically endangered,43.67,79.75,CN IN KG KZ MN PK UZ,NA,2,NA,NA,NA
2613,buru1296,bsk,Burushaski,Burushaski,Burushaski (Hunza),ea,,language,definitely endangered,36.2161,74.8236,IN PK,Eurasia,3,NA,NA,NA
2614,amdo1237,adx,Amdo Tibetan,Themchen Tibetan,NA,ea,sino1245,language,safe,34.5177,100.485,CN,Eurasia,2,NA,NA,NA
2615,basq1248,eus,Basque,Basque,Basque (Ondarroa),ea,,language,vulnerable,43.2787,-1.31622,ES FR,Eurasia,NA,NA,NA,NA
2616,erzy1239,myv,Erzya,Erzya,Erzya (Standard),ea,ural1272,language,definitely endangered,52.8548,45.3901,AZ BY EE KZ LT LV RU UA,Eurasia,NA,NA,NA,NA
2617,narp1239,npa,Nar Phu,Nar-Phu,Nar-Phu (Nar),ea,sino1245,language,definitely endangered,28.76714,84.22852,NP,Eurasia,NA,NA,NA,NA
2618,west2368,bgn,Western Balochi,Western Balochi,Western Balochi (Afghani Raxšānī),ea,indo1319,language,safe,37.83,62.17,AF IR PK TM,Eurasia,NA,NA,NA,NA
2619,gali1258,glg,Galician,Galician,NA,ea,indo1319,language,safe,42.2446,-7.5343,ES PT,Eurasia,NA,NA,NA,NA
2620,mana1288,nmm,Manange,Manange,NA,ea,sino1245,language,definitely endangered,28.6416,84.0515,NP,Eurasia,NA,NA,NA,NA
2621,sheh1240,shv,Jibbali,Jibbali,Jibbali (Central),ea,afro1255,language,definitely endangered,17.29154,53.99526,OM YE,Eurasia,2,NA,6,NA
2622,west2368,bgn,Western Balochi,Western Balochi,Western Balochi (Sarāwānī),ea,indo1319,language,safe,37.83,62.17,AF IR PK TM,Eurasia,2,NA,NA,NA
2623,port1283,por,Portuguese,Portuguese,Portuguese (Estremenho),ea,indo1319,language,safe,39.91,-8.1,AD AR BO BR CO ES FR GF GY PE PT PY SR UY VE,Eurasia,1,NA,NA,NA
2624,beng1280,ben,Bengali,Bengali,Bengali (Dhaka),ea,indo1319,language,safe,24,90,BD IN NP,Eurasia,NA,NA,NA,NA
2625,sout2750,yux,Southern Yukaghir,Kolyma Yukaghir,NA,ea,yuka1259,language,critically endangered,64.218,154.375,RU,Eurasia,2,NA,NA,NA
2626,osse1243,oss,Ossetian,Iron Ossetic,Iron Ossetic (Kurtat),ea,indo1319,language,vulnerable,41.7882,43.2674,AZ GE RU TR,NA,6,NA,5,NA
2627,pnar1238,pbv,Pnar,Pnar,NA,ea,aust1305,language,safe,24.8237,92.2628,BD IN,Eurasia,NA,NA,NA,NA
2628,nyaw1245,nyw,Nyaw,Nyaw,Nyaw (Sakhon Nakhon),ea,taik1256,dialect,safe,17.1213,104.151,LA TH,Eurasia,NA,NA,NA,NA
2629,bura1267,bvr,Burarra,Burarra,NA,er,mani1293,language,definitely endangered,-12.3061,134.365,AU,Australia,NA,NA,NA,NA
2630,buna1275,bck,Bunaba,Bunuba,NA,er,buna1274,language,critically endangered,-17.8297,125.631,AU,Australia,NA,NA,NA,NA
2631,goon1238,gni,Gooniyandi,Gooniyandi,NA,er,buna1274,language,severely endangered,-18.4073,126.351,AU,Australia,NA,NA,NA,NA
2632,madn1237,zml,Madngele,Matngele,NA,er,east2374,language,critically endangered,-13.9479,130.6,AU,Australia,NA,NA,NA,NA
2633,mull1237,mpb,Mullukmulluk,Malak-Malak,NA,er,nort1547,language,critically endangered,-13.2973,130.615,AU,NA,NA,NA,NA,NA
2634,murr1259,mwf,Murrinhpatha,Murrinh-patha,NA,er,sout2772,dialect,safe,NA,NA,,Australia,NA,NA,NA,NA
2635,nang1259,nam,Nangikurrunggurr,Ngan'gityemerri,NA,er,sout2772,language,definitely endangered,-14.268,131.237,AU,Australia,NA,NA,NA,NA
2636,wadj1254,wdj,Wadjiginy,Patjtjamalh,NA,er,,language,severely endangered,-12.8596,130.737,AU,Australia,NA,NA,NA,NA
2637,mari1417,zmm,Marimanindji,Marramaninyshi,NA,er,west2434,language,critically endangered,-14.1788,130.561,AU,Australia,NA,NA,NA,NA
2638,mari1419,zmt,Maringarr,Marringarr,NA,er,west2434,language,critically endangered,-14.3819,130.25,AU,Australia,NA,NA,NA,NA
2639,mari1424,mfr,Marithiel,Marrithiyel,NA,er,west2434,language,critically endangered,-13.8818,130.237,AU,Australia,NA,NA,NA,NA
2640,mart1254,zmg,Marti Ke,Marti Ke,NA,er,west2434,language,critically endangered,-14.0058,129.837,AU,Australia,NA,NA,NA,NA
2641,amii1238,amy,Ami,Emmi,NA,er,west2434,language,critically endangered,-13.5573,130.04,AU,Australia,NA,NA,NA,NA
2642,lara1258,lrg,Laragia,Larrakia,NA,er,,language,critically endangered,-12.4111,130.922,AU,Australia,NA,NA,NA,NA
2643,nucl1327,lmc,Limilngan,Limilngan,NA,er,limi1242,language,critically endangered,-12.4294,131.845,AU,Australia,NA,NA,NA,NA
2644,umbu1235,umr,Umbugarla,Umbugarla,NA,er,,language,extinct,-12.9325,131.825,AU,Australia,NA,NA,NA,NA
2645,gara1269,wrk,Garrwa,Garrwa,NA,er,garr1260,language,severely endangered,-17.4504,137.72014,AU,Australia,NA,NA,NA,NA
2646,wany1247,wny,Wanyi,Waanyi,NA,er,garr1260,language,critically endangered,-18.6529,137.608,AU,Australia,NA,NA,NA,NA
2647,gara1269,wrk,Garrwa,Kunindirri,NA,er,garr1260,language,severely endangered,-17.4504,137.72014,AU,Australia,NA,NA,NA,NA
2648,erre1238,err,Erre,Erre,NA,er,giim1238,language,critically endangered,-12.2839,132.868,AU,Australia,NA,NA,NA,NA
2649,mang1382,zme,Mangerr,Mengerrdji,NA,er,giim1238,language,critically endangered,-12.2391,132.973,AU,Australia,NA,NA,NA,NA
2650,urni1239,urc,Urningangg,Urningangg,NA,er,giim1238,language,severely endangered,-13.4766,133.023,AU,Australia,NA,NA,NA,NA
2651,anin1240,aoi,Anindilyakwa,Anindilyakwa,NA,er,gunw1250,language,definitely endangered,-13.99904,136.6415,AU,Australia,NA,NA,NA,NA
2652,ngal1292,ngk,Ngalkbun,Dalabon,NA,er,gunw1250,language,critically endangered,-13.9783,133.936,AU,Australia,NA,NA,NA,NA
2653,gaga1251,gbu,Gaagudju,Gaagudju,NA,er,,language,extinct,-12.5176,132.643,AU,Australia,NA,NA,NA,NA
2654,ngal1293,nig,Ngalakgan,Ngalakgan,NA,er,gunw1250,language,extinct,-14.4281,134.716,AU,Australia,NA,NA,NA,NA
2655,ngan1295,nid,Ngandi,Ngandi,NA,er,gunw1250,language,critically endangered,-12.8448,134.649,AU,Australia,NA,NA,NA,NA
2656,gund1246,gup,Kundjeyhmi,Gun-Dedjnjenghmi,NA,er,gunw1250,dialect,safe,NA,NA,,Australia,NA,NA,NA,NA
2657,gund1246,gup,Kundjeyhmi,Gun-Djeihmi,NA,er,gunw1250,dialect,safe,NA,NA,,Australia,NA,NA,NA,NA
2658,gune1238,gup,Kune,Kune,NA,er,gunw1250,dialect,safe,NA,NA,,Australia,NA,NA,NA,NA
2659,mura1269,gup,Kuninjku,Kuninjku,NA,er,gunw1250,dialect,safe,NA,NA,,Australia,NA,NA,NA,NA
2660,guma1252,gup,Kunwinjku,Kunwinjku,NA,er,gunw1250,dialect,safe,NA,NA,,Australia,NA,NA,NA,NA
2661,naia1238,gup,Manyallaluk Mayali,Mayali,NA,er,gunw1250,dialect,safe,NA,NA,,Australia,NA,NA,NA,NA
2662,djau1244,djn,Jawoyn,Jawoyn,NA,er,gunw1250,language,critically endangered,-14.1361,133.002,AU,Australia,NA,NA,NA,NA
2663,remb1249,rmb,Rembarrnga,Rembarrnga,NA,er,gunw1250,language,severely endangered,-12.9608,134.308,AU,Australia,NA,NA,NA,NA
2664,wara1290,wrz,Warray,Warray,NA,er,gunw1250,language,critically endangered,-13.0941,131.236,AU,Australia,NA,NA,NA,NA
2665,nung1290,nuy,Wubuy,Wubuy,NA,er,gunw1250,language,definitely endangered,-14.2623,135.753,AU,Australia,NA,NA,NA,NA
2666,amar1271,amg,Amurdak,Amurdak,NA,er,iwai1246,language,critically endangered,-11.9876,132.878,AU,Australia,NA,NA,NA,NA
2667,marg1251,mhg,Margu,Marrgu,NA,er,marr1257,language,critically endangered,-11.1823,132.587,AU,Australia,NA,NA,NA,NA
2668,wurr1238,wur,Wurrugu,Wurrugu,NA,er,marr1257,language,critically endangered,-11.364,132.303,AU,Australia,NA,NA,NA,NA
2669,maun1240,mph,Mawng,Mawng,NA,er,iwai1246,language,vulnerable,-11.8393,133.185,AU,NA,NA,NA,NA,NA
2670,gari1254,ilg,Garig,Garig,NA,er,iwai1246,dialect,safe,NA,NA,,Australia,NA,NA,NA,NA
2671,ilga1238,ilg,Ilgar,Ilgar,NA,er,iwai1246,dialect,safe,NA,NA,,Australia,NA,NA,NA,NA
2672,iwai1244,ibd,Iwaidja,Iwaidja,NA,er,iwai1246,language,definitely endangered,-11.3379,132.453,AU,Australia,NA,NA,NA,NA
2673,miri1266,mep,Miriwung,Miriwoong,NA,er,jarr1235,language,critically endangered,-16.3596,128.889,AU,Australia,NA,NA,NA,NA
2674,kitj1240,gia,Kitja,Kija,NA,er,jarr1235,language,severely endangered,-17.5758,127.392,AU,Australia,NA,NA,NA,NA
2675,kung1259,ggk,Kungarakany,Kungarakany,NA,er,,language,extinct,-12.7,130.881,AU,Australia,NA,NA,NA,NA
2676,djee1236,djj,Djeebbana,Ndjebbana,NA,er,mani1293,language,definitely endangered,-12.0133,134.097,AU,Australia,NA,NA,NA,NA
